offset,opcode,kind,target
0x00C512,0x4EB9,jsr_abs_l,0x00005F60
0x00C54E,0x4EB9,jsr_abs_l,0x0000B5C8
0x00C5E8,0x4EB9,jsr_abs_l,0x0000B5C8
0x00C5F4,0x4EB9,jsr_abs_l,0x0000B61E
0x00C66A,0x4EB9,jsr_abs_l,0x0000B5C8
0x00C676,0x4EB9,jsr_abs_l,0x0000B61E
0x00C722,0x4EB9,jsr_abs_l,0x0000665E
0x00C72A,0x4EB9,jsr_abs_l,0x00004A6C
0x00C742,0x4EB9,jsr_abs_l,0x00004A74
0x00C77A,0x4EB9,jsr_abs_l,0x00008F22
0x00C780,0x4EB9,jsr_abs_l,0x00008ED8
0x00C788,0x4EB9,jsr_abs_l,0x0000900A
0x00C792,0x4EB9,jsr_abs_l,0x00006672
0x00C7C2,0x4EB9,jsr_abs_l,0x00006156
0x00C7CE,0x4EB9,jsr_abs_l,0x00005EB0
0x00C7EA,0x4EB9,jsr_abs_l,0x0000665E
0x00C804,0x4EB9,jsr_abs_l,0x00004A6C
0x00C840,0x4EB9,jsr_abs_l,0x00004A74
0x00C87C,0x4EB9,jsr_abs_l,0x00005F7C
0x00C88E,0x4EB9,jsr_abs_l,0x00006672
0x00C8C0,0x4EB9,jsr_abs_l,0x00006156
0x00C8CE,0x4EB9,jsr_abs_l,0x00006672
0x00C900,0x4EB9,jsr_abs_l,0x00006156
0x00C988,0x4EB9,jsr_abs_l,0x0000774A
0x00C9B2,0x4EB9,jsr_abs_l,0x0000485E
0x00CA34,0x4EB9,jsr_abs_l,0x0000485E
0x00CA46,0x4EB9,jsr_abs_l,0x0000485E
0x00CA54,0x4EB9,jsr_abs_l,0x0000C39E
0x00CA5A,0x4EB9,jsr_abs_l,0x00004878
0x00CA6E,0x4EB9,jsr_abs_l,0x0000485E
0x00CA76,0x4EB9,jsr_abs_l,0x0000774A
0x00CAC4,0x4EB9,jsr_abs_l,0x0000485E
0x00CAFA,0x4EB9,jsr_abs_l,0x0000774A
0x00CB80,0x4EB9,jsr_abs_l,0x00004878
0x00CB9A,0x4EB9,jsr_abs_l,0x0001B39C
0x00CBE0,0x4EB9,jsr_abs_l,0x0000B550
0x00CC12,0x4EB9,jsr_abs_l,0x00007726
0x00CC7E,0x4EB9,jsr_abs_l,0x00019D62
0x00CC84,0x4EB9,jsr_abs_l,0x000090DE
0x00CCBA,0x4EB9,jsr_abs_l,0x0000485E
0x00CCDA,0x4EB9,jsr_abs_l,0x0000485E
0x00CCE0,0x4EB9,jsr_abs_l,0x00007766
0x00CD06,0x4EB9,jsr_abs_l,0x0000485E
0x00CD22,0x4EB9,jsr_abs_l,0x0000485E
0x00CD2A,0x4EB9,jsr_abs_l,0x00004878
0x00CD32,0x4EB9,jsr_abs_l,0x0001BB22
0x00CD3E,0x4EB9,jsr_abs_l,0x0000CD82
0x00CD44,0x4EB9,jsr_abs_l,0x0001BA06
0x00CD4A,0x4EB9,jsr_abs_l,0x0000AC34
0x00CD72,0x4EB9,jsr_abs_l,0x0000963A
0x00CD7A,0x4EB9,jsr_abs_l,0x00004878
0x00CE26,0x4EB9,jsr_abs_l,0x00009616
0x00CE2C,0x4EB9,jsr_abs_l,0x00008F22
0x00CE38,0x4EB9,jsr_abs_l,0x0001AF7C
0x00CE50,0x4EB9,jsr_abs_l,0x0000485E
0x00CE5C,0x4EB9,jsr_abs_l,0x0000485E
0x00CE68,0x4EB9,jsr_abs_l,0x000095D2
0x00CE6E,0x4EB9,jsr_abs_l,0x000090DE
0x00CE74,0x4EB9,jsr_abs_l,0x0000963A
0x00CE7A,0x4EB9,jsr_abs_l,0x00004878
0x00CEAC,0x4EB9,jsr_abs_l,0x0000862E
0x00CEC8,0x4EB9,jsr_abs_l,0x0000485E
0x00CED0,0x4EB9,jsr_abs_l,0x00008A4C
0x00CEEE,0x4EB9,jsr_abs_l,0x00004878
0x00CEFE,0x4EB9,jsr_abs_l,0x00006672
0x00CF04,0x4EB9,jsr_abs_l,0x00006672
0x00CF24,0x4EB9,jsr_abs_l,0x00006156
0x00CF5C,0x4EB9,jsr_abs_l,0x00004878
0x00CF7C,0x4EB9,jsr_abs_l,0x0000B5C8
0x00CF96,0x4EB9,jsr_abs_l,0x00007766
0x00CFA8,0x4EB9,jsr_abs_l,0x0000485E
0x00CFB0,0x4EB9,jsr_abs_l,0x00008F3C
0x00CFB6,0x4EB9,jsr_abs_l,0x0000963A
0x00CFC8,0x4EB9,jsr_abs_l,0x0000485E
0x00D014,0x4EB9,jsr_abs_l,0x0000862E
0x00D030,0x4EB9,jsr_abs_l,0x0000485E
0x00D038,0x4EB9,jsr_abs_l,0x00008A4C
0x00D046,0x4EB9,jsr_abs_l,0x00004878
0x00D086,0x4EB9,jsr_abs_l,0x00005F96
0x00D108,0x4EB9,jsr_abs_l,0x00007726
0x00D110,0x4EB9,jsr_abs_l,0x0000C39E
0x00D122,0x4EB9,jsr_abs_l,0x0000C260
0x00D128,0x4EB9,jsr_abs_l,0x00004A6C
0x00D15C,0x4EB9,jsr_abs_l,0x00004A74
0x00D164,0x4EB9,jsr_abs_l,0x0000D170
0x00D174,0x4EB9,jsr_abs_l,0x00007726
0x00D17C,0x4EB9,jsr_abs_l,0x00004A6C
0x00D1AA,0x4EB9,jsr_abs_l,0x000058E2
0x00D1C4,0x4EB9,jsr_abs_l,0x00004A74
0x00D1D4,0x4EB9,jsr_abs_l,0x00004A6C
0x00D1DC,0x4EB9,jsr_abs_l,0x0000665E
0x00D1FE,0x4EB9,jsr_abs_l,0x0000B61E
0x00D2E6,0x4EB9,jsr_abs_l,0x00004A74
0x00D3CA,0x4EB9,jsr_abs_l,0x00004FDA
0x00D3EC,0x4EB9,jsr_abs_l,0x00004878
0x00D400,0x4EB9,jsr_abs_l,0x0000B5C8
0x00D414,0x4EB9,jsr_abs_l,0x0000B61E
0x00D44E,0x4EB9,jsr_abs_l,0x00004878
0x00D470,0x4EB9,jsr_abs_l,0x00004878
0x00D496,0x4EB9,jsr_abs_l,0x00008F3C
0x00D49C,0x4EB9,jsr_abs_l,0x0000963A
0x00D502,0x4EB9,jsr_abs_l,0x00004A6C
0x00D516,0x4EB9,jsr_abs_l,0x0000665E
0x00D530,0x4EB9,jsr_abs_l,0x00004A74
0x00D578,0x4EB9,jsr_abs_l,0x0000485E
0x00D594,0x4EB9,jsr_abs_l,0x00004878
0x00D5A8,0x4EB9,jsr_abs_l,0x0000B550
0x00D5C6,0x4EB9,jsr_abs_l,0x0000B550
0x00D5D8,0x4EB9,jsr_abs_l,0x0000D8A4
0x00D5E2,0x4EB9,jsr_abs_l,0x0000593A
0x00D5EC,0x4EB9,jsr_abs_l,0x0000593A
0x00D602,0x4EB9,jsr_abs_l,0x00005B3A
0x00D60A,0x4EB9,jsr_abs_l,0x0000C1EC
0x00D610,0x4EB9,jsr_abs_l,0x0000DEC8
0x00D616,0x4EB9,jsr_abs_l,0x0000D7F2
0x00D61C,0x4EB9,jsr_abs_l,0x0000D830
0x00D622,0x4EB9,jsr_abs_l,0x0000646C
0x00D63A,0x4EB9,jsr_abs_l,0x0000646C
0x00D644,0x4EB9,jsr_abs_l,0x0000D848
0x00D65A,0x4EB9,jsr_abs_l,0x0000DFAE
0x00D672,0x4EB9,jsr_abs_l,0x0000F90C
0x00D68A,0x4EB9,jsr_abs_l,0x0000F90C
0x00D690,0x4EB9,jsr_abs_l,0x0000E27A
0x00D6CE,0x4EB9,jsr_abs_l,0x00005AB0
0x00D6D4,0x4EB9,jsr_abs_l,0x0000EEEA
0x00D6EC,0x4EB9,jsr_abs_l,0x00006432
0x00D6F2,0x4EB9,jsr_abs_l,0x0000EBE6
0x00D70A,0x4EB9,jsr_abs_l,0x0000F90C
0x00D722,0x4EB9,jsr_abs_l,0x0000F90C
0x00D728,0x4EB9,jsr_abs_l,0x0000F4EC
0x00D75A,0x4EB9,jsr_abs_l,0x00005AB0
0x00D762,0x4EB9,jsr_abs_l,0x00008A4C
0x00D768,0x4EB9,jsr_abs_l,0x00008A4C
0x00D76E,0x4EB9,jsr_abs_l,0x0000F3FE
0x00D774,0x4EB9,jsr_abs_l,0x0000F474
0x00D77A,0x4EB9,jsr_abs_l,0x0000B876
0x00D780,0x4EB9,jsr_abs_l,0x00008BBA
0x00D78C,0x4EB9,jsr_abs_l,0x00005E70
0x00D792,0x4EB9,jsr_abs_l,0x0000D80E
0x00D798,0x4EB9,jsr_abs_l,0x0000D86A
0x00D79E,0x4EB9,jsr_abs_l,0x0000C1CC
0x00D7A4,0x4EB9,jsr_abs_l,0x000090DE
0x00D7AA,0x4EB9,jsr_abs_l,0x0000963A
0x00D7CC,0x4EB9,jsr_abs_l,0x00004878
0x00D7EA,0x4EB9,jsr_abs_l,0x0000485E
0x00D824,0x4EB9,jsr_abs_l,0x0000B360
0x00D8F2,0x4EB9,jsr_abs_l,0x0000B550
0x00D916,0x4EB9,jsr_abs_l,0x0000B550
0x00D9C6,0x4EB9,jsr_abs_l,0x0000B5C8
0x00D9E2,0x4EB9,jsr_abs_l,0x0000B5C8
0x00D9FC,0x4EB9,jsr_abs_l,0x0000B61E
0x00DA26,0x4EB9,jsr_abs_l,0x0000B550
0x00DA5A,0x4EB9,jsr_abs_l,0x0000B61E
0x00DA84,0x4EB9,jsr_abs_l,0x0000B550
0x00DAC6,0x4EB9,jsr_abs_l,0x00008ED8
0x00DAFA,0x4EB9,jsr_abs_l,0x0000B61E
0x00DB0E,0x4EB9,jsr_abs_l,0x0000900A
0x00DB20,0x4EB9,jsr_abs_l,0x0000B61E
0x00DB4A,0x4EB9,jsr_abs_l,0x00008ED8
0x00DB7E,0x4EB9,jsr_abs_l,0x0000B61E
0x00DB92,0x4EB9,jsr_abs_l,0x0000900A
0x00DBA4,0x4EB9,jsr_abs_l,0x0000B61E
0x00DBC0,0x4EB9,jsr_abs_l,0x0000B61E
0x00DBD2,0x4EB9,jsr_abs_l,0x0000B61E
0x00DBEE,0x4EB9,jsr_abs_l,0x0000B61E
0x00DC00,0x4EB9,jsr_abs_l,0x0000B61E
0x00DC1E,0x4EB9,jsr_abs_l,0x0000B5C8
0x00DC48,0x4EB9,jsr_abs_l,0x0000B5C8
0x00DC8C,0x4EB9,jsr_abs_l,0x0000B5C8
0x00DCB8,0x4EB9,jsr_abs_l,0x0000B61E
0x00DD0A,0x4EB9,jsr_abs_l,0x0000B5C8
0x00DD36,0x4EB9,jsr_abs_l,0x0000B61E
0x00DE66,0x4EB9,jsr_abs_l,0x0000B61E
0x00DE76,0x4EB9,jsr_abs_l,0x0000B61E
0x00DED4,0x4EB9,jsr_abs_l,0x000053B4
0x00DEF0,0x4EB9,jsr_abs_l,0x000053B4
0x00DF06,0x4EB9,jsr_abs_l,0x000053B4
0x00DF14,0x4EB9,jsr_abs_l,0x000053B4
0x00DF28,0x4EB9,jsr_abs_l,0x00005928
0x00DF44,0x4EB9,jsr_abs_l,0x000053B4
0x00DF5A,0x4EB9,jsr_abs_l,0x000053B4
0x00DF76,0x4EB9,jsr_abs_l,0x00005696
0x00DF92,0x4EB9,jsr_abs_l,0x00005696
0x00DFB8,0x4EB9,jsr_abs_l,0x00005E70
0x00DFC6,0x4EB9,jsr_abs_l,0x00005E70
0x00DFF2,0x4EB9,jsr_abs_l,0x00005CDC
0x00E018,0x4EB9,jsr_abs_l,0x00005CDC
0x00E038,0x4EB9,jsr_abs_l,0x00005CDC
0x00E05A,0x4EB9,jsr_abs_l,0x0000B550
0x00E062,0x4EB9,jsr_abs_l,0x0000B5C8
0x00E078,0x4EB9,jsr_abs_l,0x0000C036
0x00E094,0x4EB9,jsr_abs_l,0x0000BFCE
0x00E0B6,0x4EB9,jsr_abs_l,0x0000B550
0x00E0BE,0x4EB9,jsr_abs_l,0x0000B5C8
0x00E0D4,0x4EB9,jsr_abs_l,0x0000C036
0x00E0F0,0x4EB9,jsr_abs_l,0x0000BFCE
0x00E0FE,0x4EB9,jsr_abs_l,0x000053B4
0x00E104,0x4EB9,jsr_abs_l,0x0000F198
0x00E10A,0x4EB9,jsr_abs_l,0x0000F1E4
0x00E110,0x4EB9,jsr_abs_l,0x0000FB50
0x00E284,0x4EB9,jsr_abs_l,0x0000646C
0x00E2AE,0x4EB9,jsr_abs_l,0x0000B550
0x00E2C6,0x4EB9,jsr_abs_l,0x0000646C
0x00E2F0,0x4EB9,jsr_abs_l,0x0000B550
0x00E3DE,0x4EB9,jsr_abs_l,0x0000E9D0
0x00E41A,0x4EB9,jsr_abs_l,0x0000EBB2
0x00E4C8,0x4EB9,jsr_abs_l,0x0000EA7A
0x00E4D4,0x4EB9,jsr_abs_l,0x0000EA7A
0x00E584,0x4EB9,jsr_abs_l,0x0000E844
0x00E5CC,0x4EB9,jsr_abs_l,0x0000E5DA
0x00E63C,0x4EB9,jsr_abs_l,0x0000E844
0x00E70E,0x4EB9,jsr_abs_l,0x0000E844
0x00E71A,0x4EB9,jsr_abs_l,0x0000EA8A
0x00E79E,0x4EB9,jsr_abs_l,0x0000EA8A
0x00E8C0,0x4EB9,jsr_abs_l,0x0000E87A
0x00E928,0x4EB9,jsr_abs_l,0x00006722
0x00E960,0x4EB9,jsr_abs_l,0x0000E834
0x00E968,0x4EB9,jsr_abs_l,0x0000E834
0x00E970,0x4EB9,jsr_abs_l,0x0000ED54
0x00E98A,0x4EB9,jsr_abs_l,0x0000F4D4
0x00E9AC,0x4EB9,jsr_abs_l,0x0000F4D4
0x00EA1A,0x4EB9,jsr_abs_l,0x0000E9D0
0x00EA54,0x4EB9,jsr_abs_l,0x0000E87A
0x00EB60,0x4EB9,jsr_abs_l,0x0000EAF2
0x00EB9E,0x4EB9,jsr_abs_l,0x0000EAF2
0x00EBC6,0x4EB9,jsr_abs_l,0x0000EA7A
0x00EC42,0x4EB9,jsr_abs_l,0x0000EAF2
0x00EC66,0x4EB9,jsr_abs_l,0x0000EA7A
0x00EC70,0x4EB9,jsr_abs_l,0x0000EBB2
0x00EC86,0x4EB9,jsr_abs_l,0x000050CA
0x00ECBE,0x4EB9,jsr_abs_l,0x0000D8A4
0x00ECF6,0x4EB9,jsr_abs_l,0x0000ED54
0x00ED24,0x4EB9,jsr_abs_l,0x0000ED54
0x00ED64,0x4EB9,jsr_abs_l,0x00006722
0x00ED86,0x4EB9,jsr_abs_l,0x00006722
0x00ED9E,0x4EB9,jsr_abs_l,0x00006722
0x00EDDC,0x4EB9,jsr_abs_l,0x00006722
0x00EE18,0x4EB9,jsr_abs_l,0x00006722
0x00EE3A,0x4EB9,jsr_abs_l,0x00006722
0x00EE52,0x4EB9,jsr_abs_l,0x00006722
0x00EE90,0x4EB9,jsr_abs_l,0x00006722
0x00EF64,0x4EB9,jsr_abs_l,0x0000F080
0x00EF70,0x4EB9,jsr_abs_l,0x0000B61E
0x00EFB6,0x4EB9,jsr_abs_l,0x0000B550
0x00EFE0,0x4EB9,jsr_abs_l,0x00005EB0
0x00EFF8,0x4EB9,jsr_abs_l,0x0000F080
0x00F004,0x4EB9,jsr_abs_l,0x0000B61E
0x00F04A,0x4EB9,jsr_abs_l,0x0000B550
0x00F074,0x4EB9,jsr_abs_l,0x00005EB0
0x00F08C,0x4EB9,jsr_abs_l,0x0000B5C8
0x00F0A0,0x4EB9,jsr_abs_l,0x0000B550
0x00F0CA,0x4EB9,jsr_abs_l,0x0000B5C8
0x00F0DE,0x4EB9,jsr_abs_l,0x0000B550
0x00F0FE,0x4EB9,jsr_abs_l,0x0000B61E
0x00F112,0x4EB9,jsr_abs_l,0x0000B61E
0x00F154,0x4EB9,jsr_abs_l,0x000064B4
0x00F180,0x4EB9,jsr_abs_l,0x0000FB50
0x00F186,0x4EB9,jsr_abs_l,0x0000F198
0x00F18C,0x4EB9,jsr_abs_l,0x0000F1E4
0x00F1A2,0x4EB9,jsr_abs_l,0x0000B61E
0x00F1D8,0x4EB9,jsr_abs_l,0x0000D1D0
0x00F210,0x4EB9,jsr_abs_l,0x0000D1D0
0x00F226,0x4EB9,jsr_abs_l,0x0000B61E
0x00F25A,0x4EB9,jsr_abs_l,0x0000D1D0
0x00F260,0x4EB9,jsr_abs_l,0x0000FB50
0x00F276,0x4EB9,jsr_abs_l,0x0000B61E
0x00F2A6,0x4EB9,jsr_abs_l,0x0000D1D0
0x00F2AC,0x4EB9,jsr_abs_l,0x0000FB50
0x00F2C2,0x4EB9,jsr_abs_l,0x0000B61E
0x00F2DC,0x4EB9,jsr_abs_l,0x00004A6C
0x00F2E8,0x4EB9,jsr_abs_l,0x0000665E
0x00F306,0x4EB9,jsr_abs_l,0x0000665E
0x00F31E,0x4EB9,jsr_abs_l,0x00004A74
0x00F334,0x4EB9,jsr_abs_l,0x0000B61E
0x00F34A,0x4EB9,jsr_abs_l,0x00004A6C
0x00F356,0x4EB9,jsr_abs_l,0x0000665E
0x00F376,0x4EB9,jsr_abs_l,0x0000665E
0x00F38E,0x4EB9,jsr_abs_l,0x00004A74
0x00F394,0x4EB9,jsr_abs_l,0x00004A74
0x00F40A,0x4EB9,jsr_abs_l,0x0000B550
0x00F444,0x4EB9,jsr_abs_l,0x0000B550
0x00F484,0x4EB9,jsr_abs_l,0x0000B550
0x00F48C,0x4EB9,jsr_abs_l,0x0000B5C8
0x00F4A6,0x4EB9,jsr_abs_l,0x0000B550
0x00F4AE,0x4EB9,jsr_abs_l,0x0000B5C8
0x00F50A,0x4EB9,jsr_abs_l,0x0000B550
0x00F528,0x4EB9,jsr_abs_l,0x0000B550
0x00F58A,0x4EB9,jsr_abs_l,0x00006200
0x00F59A,0x4EB9,jsr_abs_l,0x00006200
0x00F5AE,0x4EB9,jsr_abs_l,0x00006200
0x00F5C2,0x4EB9,jsr_abs_l,0x00006200
0x00F5D6,0x4EB9,jsr_abs_l,0x0000F984
0x00F5F4,0x4EB9,jsr_abs_l,0x00005CDC
0x00F618,0x4EB9,jsr_abs_l,0x00006200
0x00F626,0x4EB9,jsr_abs_l,0x00006200
0x00F63A,0x4EB9,jsr_abs_l,0x00006200
0x00F648,0x4EB9,jsr_abs_l,0x00006200
0x00F67E,0x4EB9,jsr_abs_l,0x0000F550
0x00F684,0x4EB9,jsr_abs_l,0x0000646C
0x00F6AA,0x4EB9,jsr_abs_l,0x0000F984
0x00F6C8,0x4EB9,jsr_abs_l,0x00005CDC
0x00F6EC,0x4EB9,jsr_abs_l,0x0000F8DE
0x00F6FA,0x4EB9,jsr_abs_l,0x0000F8DE
0x00F70E,0x4EB9,jsr_abs_l,0x0000F8DE
0x00F71C,0x4EB9,jsr_abs_l,0x0000F8DE
0x00F76A,0x4EB9,jsr_abs_l,0x0000F550
0x00F770,0x4EB9,jsr_abs_l,0x0000646C
0x00F796,0x4EB9,jsr_abs_l,0x0000F984
0x00F7B4,0x4EB9,jsr_abs_l,0x00005CDC
0x00F7DC,0x4EB9,jsr_abs_l,0x00006200
0x00F7E8,0x4EB9,jsr_abs_l,0x00005EB0
0x00F810,0x4EB9,jsr_abs_l,0x00006200
0x00F81C,0x4EB9,jsr_abs_l,0x00005EB0
0x00F822,0x4EB9,jsr_abs_l,0x0000646C
0x00F848,0x4EB9,jsr_abs_l,0x0000F984
0x00F866,0x4EB9,jsr_abs_l,0x00005CDC
0x00F890,0x4EB9,jsr_abs_l,0x00006200
0x00F89C,0x4EB9,jsr_abs_l,0x00005EB0
0x00F8C6,0x4EB9,jsr_abs_l,0x00006200
0x00F8D2,0x4EB9,jsr_abs_l,0x00005EB0
0x00F8F0,0x4EB9,jsr_abs_l,0x00005EB0
0x00F900,0x4EB9,jsr_abs_l,0x00006200
0x00F910,0x4EB9,jsr_abs_l,0x00004A6C
0x00F918,0x4EB9,jsr_abs_l,0x0000665E
0x00F978,0x4EB9,jsr_abs_l,0x00004A74
0x00F9AA,0x4EB9,jsr_abs_l,0x00005CDC
0x00F9CC,0x4EB9,jsr_abs_l,0x00004FDA
0x00F9E4,0x4EB9,jsr_abs_l,0x00004FDA
0x00FA1C,0x4EB9,jsr_abs_l,0x0000862E
0x00FA34,0x4EB9,jsr_abs_l,0x0000B5C8
0x00FA64,0x4EB9,jsr_abs_l,0x00005F96
0x00FA78,0x4EB9,jsr_abs_l,0x00005F7C
0x00FA96,0x4EB9,jsr_abs_l,0x00006200
0x00FACA,0x4EB9,jsr_abs_l,0x0000862E
0x00FAE2,0x4EB9,jsr_abs_l,0x0000B5C8
0x00FB12,0x4EB9,jsr_abs_l,0x00005F96
0x00FB26,0x4EB9,jsr_abs_l,0x00005F7C
0x00FB44,0x4EB9,jsr_abs_l,0x00006200
0x00FB72,0x4EB9,jsr_abs_l,0x00006200
0x00FB86,0x4EB9,jsr_abs_l,0x00006200
0x00FE36,0x4EB9,jsr_abs_l,0x000053B4
0x00FE44,0x4EB9,jsr_abs_l,0x000053B4
0x00FE54,0x4EB9,jsr_abs_l,0x0000596A
0x00FEAE,0x4EB9,jsr_abs_l,0x00004878
0x00FEB4,0x4EB9,jsr_abs_l,0x00008F22
0x00FEBA,0x4EB9,jsr_abs_l,0x0000B550
0x00FF2E,0x4EB9,jsr_abs_l,0x0000485E
0x00FF3E,0x4EB9,jsr_abs_l,0x00008F22
0x00FF44,0x4EB9,jsr_abs_l,0x0000B550
0x00FF84,0x4EB9,jsr_abs_l,0x0000658C
0x00FF8A,0x4EB9,jsr_abs_l,0x0000646C
0x00FFFE,0x4EB9,jsr_abs_l,0x0000658C
0x010004,0x4EB9,jsr_abs_l,0x00004878
0x010110,0x4EB9,jsr_abs_l,0x00004F86
0x010238,0x4EB9,jsr_abs_l,0x0000485E
0x01025C,0x4EB9,jsr_abs_l,0x0000485E
0x01029E,0x4EB9,jsr_abs_l,0x0000485E
0x0102E0,0x4EB9,jsr_abs_l,0x0000485E
0x0102EE,0x4EB9,jsr_abs_l,0x00004878
0x0102FA,0x4EB9,jsr_abs_l,0x0000485E
0x010302,0x4EB9,jsr_abs_l,0x00004878
0x010342,0x4EB9,jsr_abs_l,0x00004878
0x01034E,0x4EB9,jsr_abs_l,0x0000485E
0x010372,0x4EB9,jsr_abs_l,0x000053B4
0x0103AA,0x4EB9,jsr_abs_l,0x0000485E
0x0103E8,0x4EB9,jsr_abs_l,0x0000485E
0x010456,0x4EB9,jsr_abs_l,0x0000485E
0x010462,0x4EB9,jsr_abs_l,0x0000485E
0x01046E,0x4EB9,jsr_abs_l,0x00004878
0x0104A4,0x4EB9,jsr_abs_l,0x0000485E
0x0104D4,0x4EB9,jsr_abs_l,0x0000485E
0x010500,0x4EB9,jsr_abs_l,0x00004878
0x01050C,0x4EB9,jsr_abs_l,0x0000485E
0x010518,0x4EB9,jsr_abs_l,0x0000485E
0x01057E,0x4EB9,jsr_abs_l,0x0000485E
0x0105BE,0x4EB9,jsr_abs_l,0x0000485E
0x0105E4,0x4EB9,jsr_abs_l,0x0000485E
0x0105F0,0x4EB9,jsr_abs_l,0x0000485E
0x0105FC,0x4EB9,jsr_abs_l,0x0000658C
0x010602,0x4EB9,jsr_abs_l,0x0000646C
0x010742,0x4EB9,jsr_abs_l,0x0000658C
0x010758,0x4EB9,jsr_abs_l,0x0000485E
0x010792,0x4EB9,jsr_abs_l,0x0000658C
0x0107C0,0x4EB9,jsr_abs_l,0x0000485E
0x0107E6,0x4EB9,jsr_abs_l,0x0000485E
0x0107F2,0x4EB9,jsr_abs_l,0x0000485E
0x01083E,0x4EB9,jsr_abs_l,0x00005F60
0x010852,0x4EB9,jsr_abs_l,0x00006672
0x010866,0x4EB9,jsr_abs_l,0x00006156
0x010876,0x4EB9,jsr_abs_l,0x00005EFE
0x0108F4,0x4EB9,jsr_abs_l,0x000060C0
0x01090E,0x4EB9,jsr_abs_l,0x00006672
0x010920,0x4EB9,jsr_abs_l,0x000061CE
0x010936,0x4EB9,jsr_abs_l,0x000060C0
0x0109CA,0x4EB9,jsr_abs_l,0x0000485E
0x0109FA,0x4EB9,jsr_abs_l,0x0000485E
0x010A02,0x4EB9,jsr_abs_l,0x00004878
0x010A52,0x4EB9,jsr_abs_l,0x00004878
0x010A5E,0x4EB9,jsr_abs_l,0x0000485E
0x010A94,0x4EB9,jsr_abs_l,0x0000485E
0x010AC6,0x4EB9,jsr_abs_l,0x0000485E
0x010AEE,0x4EB9,jsr_abs_l,0x0000485E
0x010B24,0x4EB9,jsr_abs_l,0x0000485E
0x010B5E,0x4EB9,jsr_abs_l,0x0000485E
0x010B8E,0x4EB9,jsr_abs_l,0x0000485E
0x010BC4,0x4EB9,jsr_abs_l,0x0000485E
0x010BFE,0x4EB9,jsr_abs_l,0x0000485E
0x010C1E,0x4EB9,jsr_abs_l,0x0000CD82
0x010C34,0x4EB9,jsr_abs_l,0x0000485E
0x010C68,0x4EB9,jsr_abs_l,0x0000485E
0x010C8E,0x4EB9,jsr_abs_l,0x0000485E
0x010CB6,0x4EB9,jsr_abs_l,0x00005F60
0x010CC8,0x4EB9,jsr_abs_l,0x00005F60
0x010CF8,0x4EB9,jsr_abs_l,0x0000485E
0x010D34,0x4EB9,jsr_abs_l,0x0000485E
0x010D6A,0x4EB9,jsr_abs_l,0x0000485E
0x010D72,0x4EB9,jsr_abs_l,0x00004878
0x010D7E,0x4EB9,jsr_abs_l,0x0000485E
0x010D8A,0x4EB9,jsr_abs_l,0x0000485E
0x010DA2,0x4EB9,jsr_abs_l,0x00007906
0x010DD2,0x4EB9,jsr_abs_l,0x0000485E
0x010E0E,0x4EB9,jsr_abs_l,0x0000485E
0x010E44,0x4EB9,jsr_abs_l,0x0000485E
0x010E4C,0x4EB9,jsr_abs_l,0x00004878
0x010E58,0x4EB9,jsr_abs_l,0x0000485E
